track,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,0.0796,0.501,190773,0.966,0,8,0.0903,-1.177,1,0.112,161.881,0.497
Le Soleil,Solefald,0.259,0.332,345736,0.948,0.0189,0,0.23,-6.051,1,0.208,161.795,0.376
Body Language,Jesse McCartney Featuring T-Pain,0.0309,0.643,219213,0.748,0,0,0.154,-4.467,1,0.0364,161.435,0.538
Metal Mayhem,Doomdogs,0.0747,0.368,270133,0.822,0.000624,1,0.631,-10.748,0,0.081,161.428,0.408
Natural's Not In It,Gang Of Four,0.0401,0.763,186760,0.84,0.0652,0,0.0199,-6.974,1,0.288,161.34,0.895
"Paisa Note (From ""Comali"")",Hiphop Tamizha,0.198,0.658,184637,0.94,0.000107,2,0.17,-5.647,1,0.218,161.117,0.772
Subjected to a Beating,Dying Fetus,0.000254,0.231,293387,0.983,0.059,8,0.506,-5.199,1,0.0977,161.044,0.336
Say A',A Boogie Wit da Hoodie,0.391,0.831,214854,0.814,0,5,0.109,-5.18,1,0.474,161.041,0.846
Smooth,Florida Georgia Line,0.286,0.477,170200,0.848,0.0000477,6,0.673,-5.419,1,0.0558,161.014,0.33
Spoil My Night,Post Malone Featuring Swae Lee,0.341,0.672,194560,0.717,0.000024,1,0.106,-2.714,1,0.034,160.981,0.225
Blood In The River,Zeal & Ardor,0.039,0.439,213168,0.652,0,8,0.384,-5.22,1,0.0827,160.931,0.379
M.I.L.F. $,Fergie,0.00538,0.773,162365,0.706,0.0148,0,0.0208,-5.709,1,0.0999,160.912,0.693
Spirit Child,Willie Thrasher,0.819,0.372,244027,0.692,0.0044,8,0.12,-7.692,0,0.0287,160.738,0.848
Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,0.00381,0.807,144244,0.887,0,1,0.391,-3.892,1,0.275,160.517,0.78
Whatever She's Got,David Nail,0.217,0.527,236800,0.723,0,1,0.037,-6.134,1,0.0411,160.465,0.888
Confound Games,Destruction,0.0000222,0.285,291467,0.989,0.758,3,0.0843,-3.348,1,0.216,160.387,0.453
Confound Games,Destruction,0.0000222,0.285,291467,0.989,0.758,3,0.0843,-3.348,1,0.216,160.387,0.453
Ghetto Blasters,Ghoul,0.00104,0.491,172240,0.839,0.0841,6,0.113,-9.186,0,0.0897,160.248,0.271
GENOCIDE,Ghusa,0.0000668,0.16,236387,0.931,0.317,0,0.154,-7.076,1,0.121,160.235,0.134
Fix A Heart,Demi Lovato,0.579,0.491,193040,0.452,0,0,0.0907,-7.86,1,0.0491,160.227,0.455
The Race,Tay-K,0.00266,0.766,140000,0.606,0,9,0.166,-6.064,1,0.456,160.223,0.352
Smoke Break,Carrie Underwood,0.0513,0.453,198333,0.839,0,11,0.348,-3.702,1,0.0511,160.16,0.55
Got My Country On,Chris Cagle,0.185,0.505,233787,0.839,0,7,0.0406,-4.557,1,0.0538,160.154,0.511
Crew Love,Drake Featuring The Weeknd,0.227,0.418,208813,0.546,0,0,0.229,-9.057,0,0.238,160.152,0.294
whoa (mind in awe),XXXTENTACION,0.653,0.735,157777,0.525,0.918,6,0.101,-2.939,0,0.0441,160.147,0.369
Redbone,Childish Gambino,0.167,0.743,326933,0.347,0.00951,1,0.103,-11.174,1,0.121,160.143,0.572
Exchange,Bryson Tiller,0.108,0.53,194613,0.433,0,6,0.135,-10.598,1,0.185,160.14,0.274
Blue Tacoma,Russell Dickerson,0.0183,0.455,212067,0.897,0,9,0.174,-4.879,1,0.0403,160.139,0.728
You're Beautiful,The Worship Initiative,0.122,0.392,337954,0.607,0,3,0.11,-7.79,1,0.0318,160.103,0.175
Heart of Steel (Metal Heart),Kerion,0.00617,0.172,328347,0.916,0.00000159,0,0.301,-3.865,1,0.137,160.094,0.326
Waves In The Red Cloth,Novembers Doom,0.000441,0.485,338320,0.811,0.266,1,0.108,-6.844,1,0.0371,160.088,0.24
Lust,Lil Skies,0.138,0.718,156000,0.767,0,9,0.114,-5.641,1,0.166,160.084,0.519
Good Good Night,Roscoe Dash,0.133,0.645,205053,0.958,0,10,0.327,-3.872,0,0.286,160.084,0.834
Girls Just Want To Have Fun,The Maine,0.00165,0.48,290787,0.865,0.000506,6,0.356,-4.272,1,0.0455,160.081,0.284
This Afternoon,Nickelback,0.00257,0.507,273493,0.875,0,7,0.346,-7.697,1,0.0389,160.079,0.647
MAMA,6ix9ine Featuring Nicki Minaj & Kanye West,0.0893,0.761,192405,0.672,0.00000977,1,0.14,-5.887,1,0.212,160.077,0.437
Hellbent for Metal,Lonewolf,0.0000552,0.409,189560,0.992,0.00131,0,0.311,-4.633,0,0.0515,160.07,0.509
The Path of Doom,SPIRIT DESCENT,0.00596,0.371,317458,0.609,0.912,2,0.239,-10.159,0,0.0378,160.069,0.133
Swords Dance,Nokae,0.000739,0.511,182640,0.913,0.621,1,0.154,-5.681,1,0.0523,160.066,0.0814
Run the World!!!,Dayglow,0.158,0.706,176250,0.631,0.000607,0,0.0374,-7.711,1,0.0553,160.064,0.424
Lights Come On,Jason Aldean,0.0489,0.567,194507,0.839,0,6,0.103,-4.048,0,0.0698,160.062,0.903
Out The Mud,Lil Baby Featuring Future,0.00944,0.746,157816,0.497,0.000086,1,0.101,-5.785,1,0.149,160.051,0.25
thinking of you,mommy,0.484,0.797,131000,0.0832,0.81,11,0.239,-12.673,1,0.203,160.048,0.51
A Woman Like You,Lee Brice,0.245,0.592,209787,0.584,0,7,0.0862,-7.422,1,0.0305,160.048,0.371
No Sleep,Wiz Khalifa,0.109,0.653,191320,0.711,0,9,0.443,-6.454,1,0.0623,160.048,0.769
No Diggity,Nick Murphy / Chet Faker,0.678,0.574,221533,0.764,0.000974,2,0.116,-4.797,0,0.228,160.044,0.473
Porn Star Dancing,My Darkest Days Featuring Zakk Wylde,0.0139,0.477,199013,0.917,0,2,0.0756,-3.399,1,0.0837,160.044,0.271
Porn Star Dancing - Rock Version,My Darkest Days,0.0139,0.477,199013,0.917,0,2,0.0756,-3.399,1,0.0837,160.044,0.271
Reminder,The Weeknd,0.142,0.705,218880,0.505,0,8,0.164,-6.923,1,0.192,160.043,0.391
Down On Me,Jeremih Featuring 50 Cent,0.0369,0.7,228453,0.598,0,2,0.111,-7.783,1,0.114,160.041,0.594
Pirate Flag,Kenny Chesney,0.0787,0.559,225427,0.795,0.00000483,7,0.102,-6.255,1,0.052,160.039,0.553
Index,Damma Beatz,0.00358,0.795,195000,0.529,0.899,10,0.128,-8.345,0,0.0905,160.038,0.361
Hey Mister,Miss May I,0.0000336,0.384,235640,0.992,0.0000779,10,0.565,-3.249,0,0.125,160.038,0.0988
Apes**t,The Carters,0.016,0.698,264853,0.783,0,2,0.176,-6.503,1,0.266,160.034,0.378
A New Color,Astronoid,0.000014,0.316,321373,0.977,0.905,3,0.173,-6.833,1,0.107,160.032,0.116
Record Year,Eric Church,0.205,0.589,179347,0.641,0,5,0.0864,-8.12,1,0.0838,160.031,0.57
Girl In A Country Song,Maddie & Tae,0.285,0.59,217840,0.908,0,8,0.36,-3.789,1,0.084,160.028,0.874
Death Is More Perfect Than Life,Black Metal Raccoons,0.0000371,0.347,183000,0.946,0.00037,8,0.242,-5.698,0,0.0766,160.027,0.335
Army of Cops,Pig Destroyer,0.00000306,0.212,198333,0.994,0.0344,2,0.342,-3.749,1,0.188,160.027,0.214
She Looks So Perfect,5 Seconds Of Summer,0.000569,0.494,202496,0.951,0,9,0.327,-4.237,1,0.132,160.025,0.441
Without You,Keith Urban,0.463,0.496,236027,0.397,0.00000654,1,0.128,-10.534,1,0.0299,160.021,0.611
Dum Dee Dum,Keys N Krates,0.273,0.755,192000,0.891,0.0412,7,0.12,-5.516,1,0.174,160.021,0.515
Shake It Off,Taylor Swift,0.0561,0.648,219200,0.785,0,7,0.148,-5.414,1,0.165,160.02,0.943
Happy,Pharrell Williams,0.219,0.647,232720,0.822,0,5,0.0908,-4.662,0,0.183,160.019,0.962
Hit The Quan,iLoveMemphis,0.000235,0.741,181081,0.488,0,8,0.0488,-8.253,1,0.362,160.018,0.625
I'm The Plug,Drake & Future,0.000377,0.828,180000,0.55,0.0016,5,0.133,-9.158,1,0.252,160.016,0.25
...Ready For It?,Taylor Swift,0.0527,0.613,208187,0.764,0,2,0.197,-6.509,1,0.136,160.015,0.417
Pretty Girl Rock,Keri Hilson,0.203,0.666,243920,0.87,0,11,0.0851,-5.004,0,0.246,160.014,0.9
Fuck Off Rock Star,The Profane,0.00596,0.23,185088,0.992,0.0000271,2,0.505,-3.692,1,0.234,160.011,0.0938
Not Ready To Die,Avenged Sevenfold,0.000178,0.434,425264,0.984,0.000226,10,0.08,-6.201,1,0.123,160.011,0.158
Fish,Craig Campbell,0.163,0.628,167680,0.667,0,6,0.127,-6.282,1,0.0385,160.01,0.584
Doom over Valiria,Narrow House,0.15,0.392,128625,0.406,0.891,0,0.121,-8.129,0,0.0315,160.01,0.241
Revolution (Instrumental),Bayside Worship,0.0196,0.443,156627,0.439,0.889,1,0.112,-10.436,0,0.0299,160.007,0.0999
This Ain't No Love Song,Trace Adkins,0.0688,0.502,200680,0.87,0.000386,4,0.126,-5.06,1,0.0546,160.006,0.545
TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,0.0794,0.816,136366,0.582,0.00000584,8,0.0916,-4.141,1,0.341,160.004,0.542
Morattu Single,Hiphop Tamizha,0.557,0.595,186711,0.952,0,2,0.366,-2.842,1,0.16,160.003,0.77
One That Got Away,Michael Ray,0.00303,0.565,218733,0.825,0,10,0.0779,-4.245,1,0.0417,160.003,0.609
Time I'm On,YoungBoy Never Broke Again,0.0567,0.732,192012,0.683,0,7,0.149,-6.477,1,0.29,160.002,0.583
The End Is Near,Street to the Ocean,0.0000264,0.412,348413,0.955,0.707,2,0.158,-4.662,0,0.052,160.002,0.459
Southern Comfort Zone,Brad Paisley,0.0771,0.431,316987,0.876,0.0000181,4,0.0998,-6.109,1,0.0658,160,0.519
A Faint Illusion,Tides Of Man,0.00114,0.448,284133,0.935,0,0,0.298,-4.7,1,0.068,159.999,0.226
Bone Dry,Tristam,0.372,0.553,285000,0.857,0.000314,11,0.0727,-5.901,1,0.265,159.997,0.318
Knockout,Lil Wayne Featuring Nicki Minaj,0.00263,0.488,249307,0.821,0.000514,7,0.287,-3.729,1,0.0482,159.992,0.354
World Music with Black Edges,Solefald,0.0257,0.465,475099,0.964,0.000321,1,0.132,-5.347,1,0.166,159.991,0.533
Take Back Home Girl,Chris Lane Featuring Tori Kelly,0.39,0.493,212107,0.796,0,11,0.0957,-3.971,1,0.0691,159.988,0.644
What Makes You Country,Luke Bryan,0.0106,0.515,235266,0.948,0,0,0.134,-1.721,1,0.0438,159.983,0.752
The Curse of the Black Rose (Live),Silent Knight,0.00000204,0.316,227573,0.987,0.0377,7,0.348,-3.501,0,0.124,159.983,0.137
Little Bit Of Everything,Keith Urban,0.239,0.619,205707,0.882,0,8,0.033,-5.99,1,0.0912,159.98,0.897
Pole Position,The Black,0.000146,0.398,197800,0.947,0.0366,2,0.379,-6.052,1,0.085,159.974,0.557
sekao,Delayde,0.905,0.616,132000,0.375,0.896,5,0.332,-16.921,1,0.0405,159.972,0.333
Superheroes,Soul Extract,0.119,0.586,381200,0.75,0.000171,11,0.109,-8.592,0,0.0515,159.967,0.143
Robbery,Juice WRLD,0.328,0.685,240051,0.692,0,2,0.153,-5.122,1,0.0457,159.966,0.578
Revolution (feat. First Aid Kit),Van William,0.342,0.442,235947,0.655,0.00000396,11,0.184,-6.617,1,0.0382,159.964,0.541
"Beamer, Benz, Or Bentley",Lloyd Banks Featuring Juelz Santana,0.00402,0.652,208387,0.671,0.0000289,4,0.598,-5.376,0,0.315,159.963,0.518
I Dream in Lines,Astronoid,0.0000112,0.369,290840,0.955,0.106,5,0.301,-6.969,1,0.0921,159.963,0.138
"Sunrise, Sunburn, Sunset",Luke Bryan,0.193,0.471,216093,0.897,0,9,0.196,-2.27,1,0.0597,159.958,0.719
Keep On Lovin' You,Steel Magnolia,0.0719,0.511,182587,0.781,0,9,0.265,-4.681,1,0.0479,159.953,0.512
Talk To Me,Tory Lanez & Rich The Kid,0.0226,0.698,248521,0.66,0,0,0.0622,-7.883,1,0.052,159.949,0.451
Strip Me,Natasha Bedingfield,0.222,0.568,209400,0.78,0,7,0.426,-5.365,1,0.0854,159.947,0.529
The Outsiders,Eric Church,0.272,0.409,252893,0.8,0.0000529,7,0.092,-5.216,1,0.0746,159.943,0.321
1994,Jason Aldean,0.183,0.598,242680,0.777,0,11,0.111,-6.676,0,0.0396,159.942,0.821
Fire Away,The Swellers,0.0000188,0.389,232107,0.952,0.00681,9,0.0926,-2.84,1,0.0652,159.942,0.337
Fire Away,The Swellers,0.0000188,0.389,232107,0.952,0.00681,9,0.0926,-2.84,1,0.0652,159.942,0.337
Nuit blanche,Inigo Montoya,0.0464,0.475,217640,0.763,0.00899,9,0.0737,-7.349,1,0.0438,159.941,0.111
We'll Be A Dream,WE the Kings Featuring Demi Lovato,0.00346,0.434,233067,0.702,0,9,0.232,-4.681,1,0.0305,159.94,0.15
Great I Am - Live,New Life Worship,0.00799,0.246,328933,0.51,0.0000457,2,0.325,-6.637,1,0.036,159.915,0.101
Metal Opus 1 C#m,Golden Resurrection,0.000081,0.158,261733,0.872,0.942,9,0.132,-7.15,1,0.05,159.915,0.5
Paranoid,Post Malone,0.038,0.625,221787,0.536,0.0000231,0,0.167,-5.428,1,0.0776,159.914,0.253
Numb,XXXTENTACION,0.1,0.414,186268,0.416,0.179,11,0.131,-8.024,0,0.0251,159.91,0.196
Best Love Song,Hella,0.106,0.618,171764,0.76,0.0000185,7,0.243,-7.769,1,0.0724,159.903,0.547
Best Love Song,T-Pain Featuring Chris Brown,0.0452,0.583,195987,0.712,0,7,0.174,-6.618,1,0.054,159.901,0.69
Underneath The Tree,Kelly Clarkson,0.0013,0.509,229640,0.812,0.0000199,8,0.214,-5.438,1,0.0537,159.876,0.689
To The Max,DJ Khaled Featuring Drake,0.0184,0.461,193902,0.812,0.000375,10,0.21,-5.776,0,0.241,159.869,0.72
Dance (A$$),Big Sean Featuring Nicki Minaj,0.02,0.764,197760,0.695,0.0449,2,0.13,-6.569,1,0.342,159.865,0.7
How Not To,Dan + Shay,0.208,0.501,192000,0.836,0,11,0.152,-3.587,0,0.0491,159.863,0.618
Famous,Mason Ramsey,0.708,0.534,192520,0.815,0,5,0.111,-2.815,1,0.0278,159.848,0.564
Ours,Taylor Swift,0.537,0.608,237920,0.569,0,0,0.097,-7.227,1,0.0284,159.845,0.238
Carolina,Parmalee,0.0107,0.434,201347,0.75,0,10,0.106,-3.53,1,0.0293,159.824,0.488
Wide Awake,Katy Perry,0.0749,0.514,220947,0.683,0.00000264,5,0.392,-5.099,1,0.0367,159.814,0.575
Don't Let Me Down,The Chainsmokers Featuring Daya,0.157,0.532,208373,0.869,0.00508,11,0.136,-5.094,1,0.172,159.803,0.422
Frog and Toad Are Friends,Armand Hammer,0.0127,0.67,251947,0.918,0,10,0.872,-6.318,0,0.37,159.803,0.678
Rockstar,Post Malone Featuring 21 Savage,0.124,0.585,218147,0.52,0.0000701,5,0.131,-6.136,0,0.0712,159.801,0.129
Jesus You Alone,Highlands Worship,0.00823,0.276,372151,0.54,0,4,0.929,-7.566,1,0.0352,159.749,0.0965
Lego House,Ed Sheeran,0.562,0.592,185093,0.637,0,11,0.13,-8.48,1,0.0992,159.701,0.565
Only In The Movies,Mcrackins,0.00365,0.259,176667,0.958,0.00000102,11,0.353,-3.437,0,0.112,159.693,0.591
My Oh My,Punch Brothers,0.69,0.508,258853,0.257,0.000145,7,0.176,-9.767,0,0.0426,159.612,0.23
Metal Police,Gehennah,0.00000201,0.144,197707,0.953,0.000493,2,0.306,-3.882,1,0.0676,159.438,0.296
Trippin',DJ Taye,0.00187,0.419,193042,0.735,0,10,0.189,-7.998,1,0.404,159.391,0.552
Green Eyes,iwrestledabearonce,0.000597,0.235,216360,0.935,0.0794,6,0.199,-3.387,1,0.18,159.221,0.352
East Tennesse Blues,Bill Monroe,0.378,0.424,173600,0.639,0.266,1,0.444,-19.469,1,0.0634,159.088,0.975
End Game,Taylor Swift Featuring Ed Sheeran & Future,0.00845,0.649,244827,0.589,0,2,0.108,-6.237,1,0.0558,159.073,0.151
Love & Hate,Lord Of The Lost,0.0000144,0.405,248147,0.99,0.048,9,0.124,-4.414,1,0.15,159.053,0.282
Faces,Knowmadic,0.968,0.615,133165,0.424,0.809,11,0.106,-12.324,0,0.114,159.033,0.178
"After The Storm (feat. Tyler, The Creator & Bootsy Collins) - Pete Rock Remix",Kali Uchis,0.0024,0.695,225027,0.687,0.0181,9,0.174,-9.075,1,0.0728,159.03,0.786
A Thousand Bad Times,Post Malone,0.105,0.632,221173,0.732,0.0000115,6,0.111,-3.498,1,0.092,159,0.317
Close Friends,Lil Baby,0.0509,0.676,203881,0.578,0,10,0.0796,-4.669,0,0.375,158.896,0.698
Lonely,Idealism,0.776,0.425,119902,0.21,0.902,8,0.0992,-12.242,0,0.0451,158.846,0.311
Don't Mind,Kent Jones,0.0235,0.464,198237,0.771,0,8,0.063,-4.503,1,0.336,158.777,0.69
I'm Yours (Instrumental Version),Matt Carlson,0.92,0.524,177000,0.175,0.858,0,0.0667,-11.789,1,0.0568,158.472,0.668
Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",0.253,0.415,357347,0.926,0,5,0.256,-1.304,0,0.374,158.423,0.542
Wonder Woman's Wrath,Rupert Gregson-Williams,0.0864,0.171,246480,0.632,0.785,9,0.123,-12.915,1,0.0568,158.297,0.0379
Fäerie Metal,Nuit Noire,0.312,0.141,496203,0.978,0.0369,7,0.302,-7.06,1,0.0636,158.285,0.0612
Night Train,Jason Aldean,0.0512,0.496,232307,0.708,0.00000106,5,0.182,-5.175,1,0.0293,158.121,0.502
Over You,Miranda Lambert,0.535,0.566,253373,0.507,0.00619,6,0.107,-6.973,1,0.0279,158.119,0.141
Highway Don't Care,Tim McGraw With Taylor Swift,0.0225,0.469,276880,0.798,0,2,0.0861,-5.34,1,0.039,158.114,0.542
Slow Dance With a Stranger,Danger Radio,0.0104,0.575,207760,0.953,0,4,0.0529,-3.167,0,0.0702,158.094,0.872
Truth Hurts,Lizzo,0.11,0.715,173325,0.624,0,4,0.123,-3.046,0,0.114,158.087,0.412
Lonely Tonight,Blake Shelton Featuring Ashley Monroe,0.0581,0.41,218040,0.747,0,5,0.0983,-4.964,1,0.0358,158.064,0.369
"No Rain, No Rainbow",BABYMETAL,0.0525,0.324,290493,0.83,0.00287,9,0.245,-4.461,0,0.0597,158.06,0.225
Side To Side,Ariana Grande Featuring Nicki Minaj,0.0251,0.515,260519,0.865,0.0000559,6,0.971,-4.065,0,0.161,158.053,0.372
Fix A Drink,Chris Janson,0.0297,0.563,188933,0.887,0,1,0.352,-5.013,1,0.0857,158.05,0.794
Today Was A Fairytale,Taylor Swift,0.0284,0.485,241813,0.717,0.00000563,7,0.14,-4.54,1,0.0321,158.047,0.356
Crushed Up,Future,0.0415,0.781,149949,0.597,0,10,0.152,-6.794,0,0.23,158.043,0.544
PA PA YA!!,BABYMETAL,0.00285,0.521,235159,0.989,0.00116,10,0.346,-0.755,0,0.157,158.036,0.432
Take Your Time,Sam Hunt,0.101,0.558,243707,0.719,0,11,0.212,-5.603,1,0.0419,158.031,0.483
BLESSED BE (Entombed cover),Ghusa,0.00000849,0.237,291893,0.958,0.793,6,0.342,-6.645,1,0.0953,158.014,0.326
Messin' Around,Pitbull Featuring Enrique Iglesias,0.0157,0.576,223265,0.807,0,2,0.0338,-4.602,1,0.0454,158.002,0.765
Zone,La Féline,0.0558,0.619,250720,0.647,0.668,0,0.0959,-5.648,1,0.032,158.001,0.553
One Man Can Change The World,Big Sean Featuring Kanye West & John Legend,0.777,0.67,254627,0.58,0,8,0.11,-6.586,0,0.144,157.999,0.309
Games,Luke Bryan,0.194,0.515,176293,0.907,0,8,0.105,-3.451,0,0.114,157.988,0.836
On My Way To You,Cody Johnson,0.327,0.443,213307,0.538,0.0000461,1,0.0866,-5.477,1,0.0309,157.97,0.245
Wicked,Future,0.00191,0.718,173347,0.679,0.0104,11,0.385,-5.899,0,0.0706,157.97,0.205
Hello,Adele,0.336,0.481,295493,0.451,0,5,0.0872,-6.095,0,0.0347,157.966,0.289
Take It On Back,Chase Bryant,0.0129,0.558,246613,0.814,0,2,0.0666,-5.378,1,0.0645,157.959,0.672
San Dimas Oasis,COOLRUNNINGS,0.000334,0.346,184640,0.782,0.0000198,8,0.182,-8.149,1,0.0713,157.938,0.868
Booty Wurk (One Cheek At A Time),T-Pain Featuring Joey Galaxy,0.00931,0.786,235307,0.689,0.00000114,1,0.214,-6.113,1,0.315,157.935,0.874
"Women Lie, Men Lie",Yo Gotti Featuring Lil Wayne,0.00417,0.647,216773,0.767,0,6,0.103,-6.497,1,0.203,157.925,0.537
Animal,Shining,0.000016,0.414,212933,0.987,0.00000165,10,0.361,-1.691,0,0.0922,157.924,0.255
The Greatest Show,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble",0.000239,0.417,302147,0.824,0.0545,11,0.0725,-7.36,0,0.105,157.92,0.4
Get Live (He Alive),Fedel,0.000915,0.552,244297,0.753,0.00666,10,0.231,-8.171,0,0.0936,157.913,0.339
Backwoods,Justin Moore,0.0678,0.497,155893,0.932,0.0000025,8,0.116,-5.029,1,0.0527,157.884,0.774
Heart On Ice,Rod Wave,0.0513,0.733,159670,0.389,0,10,0.141,-8.468,0,0.0738,157.878,0.244
"Never Created, Never Destroyed",Jlin,0.000628,0.87,211711,0.386,0.225,7,0.0322,-8.081,1,0.464,157.845,0.734
American Saturday Night,Brad Paisley,0.0721,0.487,274200,0.938,0.0000263,4,0.522,-5.466,1,0.0533,157.795,0.733
B.M.F.,Upon A Burning Body,0.0000552,0.346,222772,0.972,0.00037,11,0.599,-4.872,0,0.233,157.795,0.315
History In The Making,Darius Rucker,0.0373,0.475,209480,0.718,0,0,0.326,-5.638,1,0.034,157.722,0.453
Our Time Is Now,Story Of The Year,0.00381,0.245,247893,0.962,0,3,0.226,-2.989,0,0.0936,157.703,0.486
Melissa - Live at Graspop,King Diamond,0.0155,0.131,390984,0.717,0.00326,9,0.936,-11.582,0,0.0733,157.652,0.198
Roger That,Young Money,0.00827,0.482,209827,0.627,0,2,0.701,-7.561,1,0.116,157.58,0.293
Panik,Métal Urbain,0.13,0.413,137733,0.994,0.204,9,0.0629,-4.158,1,0.229,157.575,0.185
Metal Adicción,Disaster,0.00000846,0.229,301947,0.985,0.482,1,0.133,-4.999,1,0.0841,157.428,0.515
Indie Rock Sisters,Fir Cone Children,0.0000917,0.296,124157,0.931,0.621,2,0.727,-3.411,1,0.0622,157.419,0.183
All Kinds Of Kinds,Miranda Lambert,0.12,0.392,266947,0.741,0.00000134,0,0.132,-4.01,1,0.0325,157.166,0.461
Kai's Medley (Starlight / Ride the Sky / Judas / Heavy Metal Is the Law) - Live,Helloween,0.0000482,0.144,832067,0.984,0.000546,7,0.923,-6.954,0,0.135,157.136,0.0906
Nightmare,Offset & Metro Boomin,0.442,0.739,147987,0.405,0.211,0,0.158,-10.897,1,0.0852,157.09,0.127
Gummo,6ix9ine,0.0553,0.66,157643,0.775,0,2,0.129,-4.926,1,0.172,157.036,0.635
Mi Complemento,Los Huracanes del Norte,0.0407,0.546,201691,0.309,0,3,0.0651,-17.473,1,0.0892,157.012,0.624
Nothing,The Script,0.00369,0.473,272213,0.833,0,2,0.118,-5.013,1,0.039,157.012,0.503
Numb Numb Juice,ScHoolboy Q,0.00172,0.885,107147,0.492,0.0000779,1,0.081,-6.015,1,0.367,156.958,0.203
Wit Me,T.I. Featuring Lil Wayne,0.233,0.754,244533,0.6,0,5,0.437,-4.582,0,0.253,156.932,0.778
Country Livin',The Lacs,0.155,0.692,239851,0.902,0,5,0.144,-5.013,1,0.159,156.88,0.724
Kitch You So Sweet,Lord Kitchener,0.958,0.604,246267,0.408,0.0422,11,0.2,-15.156,1,0.0671,156.879,0.861
O Come All Ye Faithful,Red Rocks Worship,0.343,0.215,199016,0.534,0,4,0.228,-7.227,1,0.032,156.868,0.393
Swashbuckler,This Way To The Egress,0.16,0.368,250080,0.643,0,4,0.0483,-6.23,0,0.134,156.857,0.308
My Frenz In',Shatta Wale,0.00893,0.572,219214,0.729,0,9,0.0786,-4.913,1,0.379,156.737,0.223
Är du lika ensam som jag,Larz-Kristerz,0.000602,0.475,182200,0.831,0.00119,9,0.102,-6.529,1,0.0302,156.591,0.968
War In Paradise,Vital Remains,0.0000374,0.221,464827,0.969,0.569,0,0.305,-8.062,1,0.0659,156.406,0.346
Until the End of the World,Masahiro Sugaya,0.986,0.4,364720,0.0831,0.901,10,0.0891,-21.565,1,0.074,156.4,0.474
Castle Rock,Barefoot Jerry,0.457,0.335,279267,0.562,0.903,2,0.306,-12.566,0,0.0298,156.309,0.583
Undo It,Carrie Underwood,0.11,0.476,177253,0.84,0,2,0.046,-2.259,1,0.058,156.254,0.648
Steady Mobbin',Young Money Featuring Gucci Mane,0.0219,0.488,310733,0.691,0,0,0.501,-8.09,0,0.279,156.141,0.697
Midnight Memories,One Direction,0.00725,0.432,176320,0.868,0,6,0.233,-2.01,0,0.0882,156.128,0.567
Babies,Pulp,0.114,0.302,244827,0.82,0.00000158,2,0.0824,-7.896,1,0.0605,156.126,0.595
Frick Park Market,Mac Miller,0.0225,0.593,197559,0.809,0,6,0.293,-5.643,1,0.0597,156.125,0.227
サンホセへの道,Marilyn Scott,0.716,0.61,264093,0.556,0.000563,10,0.118,-6.222,0,0.0358,156.094,0.542
Cryin' For Me (Wayman's Song),Toby Keith,0.362,0.51,285507,0.398,0.00139,8,0.112,-7.685,0,0.0284,156.08,0.261
Heartless,Dia Frampton,0.245,0.462,208307,0.841,0,0,0.142,-5.616,0,0.0485,156.056,0.553
God Made Girls,RaeLynn,0.0897,0.488,215013,0.917,0.00000325,3,0.135,-2.939,1,0.0291,156.053,0.772
Best Shot,Jimmie Allen,0.75,0.629,195053,0.464,0,4,0.0853,-8.72,1,0.0334,156.051,0.523
This Is It,Scotty McCreery,0.254,0.557,230973,0.511,0,8,0.099,-6.788,1,0.0291,156.042,0.602
Fly,Maddie & Tae,0.606,0.512,217293,0.68,0,5,0.175,-4.112,1,0.0278,156.038,0.26
Ready Set Roll,Chase Rice,0.0161,0.513,190587,0.803,0,0,0.667,-4.45,1,0.0777,156.038,0.746
Five More Minutes,Scotty McCreery,0.257,0.496,241147,0.632,0.00000107,7,0.109,-4.933,1,0.0282,156.034,0.278
Hangin' On,Chris Young,0.0651,0.434,185440,0.831,0,8,0.119,-4.774,1,0.0453,156.034,0.596
Time's Cruel Curtain,Cattle Decapitation,0.00000385,0.186,331533,0.985,0.839,3,0.344,-4.8,1,0.142,156.034,0.144
Lay It Down,Lloyd,0.017,0.527,240107,0.796,0,1,0.0798,-5.111,0,0.062,155.99,0.534
Slow Dancing in a Burning Room - Instrumental,Lance Allen,0.851,0.713,211538,0.242,0.118,2,0.112,-13.788,1,0.0523,155.987,0.503
Don't Come Home Today,Good Morning,0.519,0.393,191500,0.736,0.962,6,0.129,-7.729,1,0.0328,155.98,0.461
My Money,Rasmus Gozzi,0.39,0.672,166493,0.73,0,8,0.228,-6.58,1,0.0518,155.979,0.538
Buy My Own Drinks,Runaway June,0.068,0.686,206293,0.9,0,5,0.0985,-4.406,1,0.0614,155.963,0.962
Invisible,Hunter Hayes,0.327,0.38,276400,0.568,0,1,0.0822,-5.713,1,0.0436,155.956,0.259
