track,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Break the Rules,Charli XCX,0.0305,0.676,203908,0.926,0.000658,0,0.0771,-2.244,0,0.0425,124.019,0.818
Hollaback Girl,Gwen Stefani,0.344,0.918,199907,0.918,0.00000535,10,0.0243,-2.218,0,0.0954,110.024,0.882
Better Man,Little Big Town,0.127,0.53,260933,0.768,0.00000642,5,0.238,-4.178,1,0.0354,143.902,0.432
All in Line,Firewoodisland,0.431,0.563,187973,0.406,0.00711,11,0.26,-10.958,0,0.0344,89.023,0.152
Dancing On Glass - Acoustic,St. Lucia,0.159,0.589,229720,0.829,0.0000636,11,0.363,-8.187,1,0.0364,101.404,0.945
When You Come Home,Trevor Dahl,0.00531,0.635,228053,0.891,0.0000857,0,0.0743,-3.913,1,0.0265,105,0.484
Lighthouse,Lion-S,0.00247,0.331,273296,0.79,0.00646,10,0.338,-6.506,1,0.0533,119.911,0.164
Calahonda,Tall Tree Tales,0.0326,0.508,199667,0.912,0.00198,7,0.176,-4.467,1,0.0412,167.799,0.712
Somebody To Love,Kacey Musgraves,0.91,0.454,193027,0.3,0.00000321,10,0.224,-8.938,1,0.0282,89.134,0.327
Superman,Ivory Layne,0.371,0.614,251480,0.703,0,10,0.129,-6.283,1,0.0329,137.978,0.224
101,WALLA,0.0437,0.71,203500,0.827,0.0000128,0,0.0896,-5.244,1,0.032,110.003,0.833
"Take Yours, I'll Take Mine",Matthew Mole,0.564,0.682,223680,0.597,0,3,0.331,-8.866,1,0.0405,138.09,0.465
When I'm Away,The Colourist,0.0107,0.625,203658,0.744,0,1,0.224,-7.855,1,0.0351,123.036,0.717
House On Fire,Ryan Cabrera,0.000441,0.559,214496,0.832,0,2,0.355,-4.736,1,0.0328,128.015,0.416
Take a Walk,Passion Pit,0.0338,0.566,264493,0.755,0,11,0.315,-5.526,1,0.0368,101.006,0.445
Sit Next to Me,Foster The People,0.117,0.638,243147,0.738,0.000384,6,0.689,-4.976,0,0.0292,97.021,0.657
Vowels (and the Importance of Being Me),HUNNY,0.00154,0.484,184436,0.875,0.0000964,4,0.169,-5.237,1,0.0541,150.021,0.724
Sweet Disaster,DREAMERS,0.00794,0.515,205173,0.821,0,0,0.0787,-2.333,1,0.0309,86.994,0.425
Reforget,Lauv,0.449,0.44,231676,0.469,0,5,0.169,-8.338,0,0.112,169.755,0.225
Trouble,Cage The Elephant,0.392,0.47,225973,0.623,0.000453,0,0.0992,-5.655,1,0.0302,77.861,0.298
Drive,Oh Wonder,0.705,0.657,196466,0.456,0.00000884,9,0.084,-8.351,1,0.0961,141.735,0.381
Electric Love,BØRNS,0.00543,0.611,218107,0.797,0.00137,6,0.26,-7.627,0,0.0533,120.041,0.518
First,Cold War Kids,0.0202,0.468,200360,0.692,0.00000239,2,0.523,-4.015,1,0.0295,78.009,0.561
Pumped Up Kicks,Foster The People,0.145,0.733,239600,0.71,0.115,5,0.0956,-5.849,0,0.0292,127.975,0.965
Kids,MGMT,0.00076,0.451,302840,0.931,0.0049,9,0.361,-3.871,1,0.0719,122.961,0.172
Fluorescent Adolescent,Arctic Monkeys,0.00178,0.646,173493,0.813,0.0000226,6,0.144,-5.29,0,0.0288,112.115,0.821
Midnight City,M83,0.0161,0.526,241440,0.712,0,11,0.179,-6.525,0,0.0356,105.009,0.32
Silvertongue,Young the Giant,0.00975,0.673,197427,0.789,0,0,0.752,-4.288,1,0.0408,100.043,0.841
Sheep,Mt. Joy,0.891,0.498,215180,0.502,0.000907,2,0.0716,-8.052,1,0.0371,81.169,0.286
Painting (Masterpiece),Lewis Del Mar,0.277,0.726,243413,0.861,0.00000412,6,0.0534,-5.167,1,0.0695,91.966,0.711
Times Like These,Eden Project,0.887,0.262,286537,0.458,0.0000338,4,0.356,-7.228,1,0.0368,145.353,0.118
My Thoughts on You,The Band CAMINO,0.0148,0.541,211109,0.695,0.000114,2,0.137,-7.75,1,0.0456,115.122,0.318
Oceans,Seafret,0.267,0.372,215440,0.462,0.00000991,9,0.101,-9.1,0,0.0317,129.026,0.176
Habits of My Heart - EP Version,Jaymes Young,0.665,0.392,210639,0.498,0.000118,9,0.34,-7.63,0,0.117,72.048,0.59
Down,Brandyn Burnette,0.515,0.632,172852,0.494,0,7,0.12,-7.283,0,0.207,75.216,0.359
She Said,Sundara Karma,0.0003,0.418,224640,0.945,0,7,0.106,-3.757,1,0.0683,165.041,0.693
Fangs,Night Riots,0.0062,0.522,215462,0.853,0.0000321,7,0.11,-3.727,1,0.0393,144.917,0.464
Love Is Mystical,Cold War Kids,0.00462,0.567,214360,0.863,0.0000477,7,0.207,-5.158,0,0.037,106.03,0.722
My Body,Young the Giant,0.0011,0.488,244400,0.909,0.0000102,10,0.456,-6.591,1,0.0929,129.774,0.643
Good Morning,Grouplove,0.000938,0.562,219560,0.832,0.00000283,2,0.063,-5.26,1,0.0499,104.042,0.685
Welcome To Your Life,Grouplove,0.00223,0.511,227800,0.617,0,10,0.201,-5.883,1,0.0313,90.951,0.404
Electric Feel,MGMT,0.0714,0.763,229640,0.807,0.28,1,0.348,-3.714,1,0.035,103.038,0.559
Take Me Out,Franz Ferdinand,0.000423,0.278,237027,0.676,0.000899,9,0.136,-8.821,1,0.0371,104.545,0.494
Painkiller,DREAMERS,0.00311,0.398,202627,0.92,0.000531,2,0.108,-3.267,0,0.0491,200.131,0.226
Feels Like Summer,Weezer,0.02,0.53,195893,0.867,0.000248,11,0.737,-4.989,1,0.0504,175.981,0.74
Island In The Sun,Weezer,0.00719,0.654,200307,0.81,0.00251,4,0.165,-6.26,0,0.0288,114.623,0.661
Cold Cold Cold,Cage The Elephant,0.0178,0.549,214387,0.789,0.0000668,5,0.059,-6.071,1,0.0313,136.125,0.715
Sweater Weather,The Neighbourhood,0.0495,0.612,240400,0.807,0.0177,10,0.101,-2.81,1,0.0336,124.053,0.398
Kamikaze,WALK THE MOON,0.0158,0.575,196533,0.694,0,1,0.108,-5.675,1,0.0709,77.539,0.442
Wish I Knew You,The Revivalists,0.143,0.649,274093,0.718,0.0713,0,0.124,-6.593,0,0.0261,101.034,0.718
Pleaser,Wallows,0.126,0.497,187896,0.914,0.0000198,9,0.274,-4.308,1,0.0455,148.893,0.385
Something To Believe In,Young the Giant,0.0245,0.623,228467,0.886,0,1,0.247,-3.044,1,0.0404,92.021,0.709
Favorite Liar,The Wrecks,0.0196,0.64,242307,0.722,0.0000127,9,0.128,-3.489,1,0.0351,119.916,0.317
Can't Stop Your Lovin',Poolside,0.672,0.705,237533,0.782,0.00496,1,0.138,-6.284,0,0.0377,90.997,0.963
Everything's Gonna Be Alright,Mike Mains & The Branches,0.0427,0.683,160987,0.813,0.00000712,5,0.0945,-4.729,1,0.0357,109.997,0.723
Endless Summer,Mike Mains & The Branches,0.479,0.688,217845,0.502,0.000622,7,0.123,-9.477,1,0.0299,127.96,0.618
Live Forever,Mike Mains & The Branches,0.176,0.61,205579,0.732,0.000131,2,0.124,-9.529,1,0.0496,153.97,0.807
Marijuana Breath,Adam Jensen,0.36,0.782,219163,0.468,0.00000231,5,0.0699,-4.881,1,0.0746,124.97,0.655
Breezeblocks,alt-J,0.096,0.616,227080,0.656,0.000879,5,0.205,-7.298,1,0.0344,150.071,0.286
I Don't Know My Name,Grace VanderWaal,0.775,0.548,148840,0.221,0,0,0.109,-8.383,1,0.0401,140.649,0.457
Cut to Black,Lemaitre,0.0493,0.625,201827,0.546,0.0337,6,0.263,-8.432,1,0.0932,203.972,0.252
Blue Shift,Lemaitre,0.292,0.716,243163,0.674,0.0566,8,0.116,-9.588,0,0.107,118.044,0.529
The Friendly Sound,Lemaitre,0.0229,0.597,244211,0.861,0.00828,8,0.143,-8.074,0,0.0408,109.978,0.0818
Something Good Can Work (The Twelves Remix),Two Door Cinema Club,0.00789,0.662,249280,0.904,0.413,2,0.0525,-6.055,0,0.0359,119.936,0.591
Lisztomania,Phoenix,0.0336,0.643,242147,0.79,0.00347,0,0.566,-6.403,1,0.0356,97.548,0.33
Too Young,Phoenix,0.0625,0.622,197973,0.75,0.000133,9,0.127,-6.367,0,0.0445,141.324,0.905
C O O L - Radio Edit,Le Youth,0.0242,0.735,214347,0.759,0.185,1,0.0966,-6.914,0,0.0449,109.982,0.77
Sweetness Alive (feat. S L L),Goldroom,0.0421,0.605,262250,0.846,0.00215,9,0.131,-5.177,0,0.029,110.025,0.483
Cherry,Chromatics,0.0295,0.636,272947,0.609,0.237,7,0.198,-12.871,0,0.0339,108.235,0.84
Ghost - Oliver Nelson Remix,Ella Henderson,0.195,0.793,304840,0.825,0.00000853,7,0.0889,-2.708,0,0.0547,111.964,0.674
The Mother We Share,CHVRCHES,0.034,0.463,191294,0.717,0.00000471,1,0.121,-5.135,1,0.0329,174.109,0.31
Feel It All Around,Washed Out,0.000105,0.34,192080,0.737,0.762,8,0.0699,-4.681,1,0.0582,172.022,0.499
Talk Is Cheap,Nick Murphy / Chet Faker,0.416,0.656,218067,0.61,0.000172,0,0.245,-7.894,0,0.171,140.058,0.52
Release Your Problems,Nick Murphy / Chet Faker,0.365,0.529,192724,0.436,0.000666,8,0.0641,-10.66,0,0.0707,119.583,0.185
Gooey,Glass Animals,0.729,0.482,289307,0.373,0.0000379,11,0.0927,-13.427,0,0.0447,183.051,0.105
Embrace,Goldroom,0.0722,0.662,274797,0.691,0.0000632,0,0.0666,-7.275,1,0.0415,107.972,0.292
Shine (Kygo Remix),Benjamin Francis Leftwich,0.413,0.703,281133,0.603,0.00125,4,0.141,-8.687,1,0.161,112.015,0.309
Uma,Panama Wedding,0.137,0.766,216360,0.576,0.000879,1,0.113,-7.474,1,0.0322,129.998,0.812
Name & Number,Shift K3Y,0.0486,0.777,192533,0.853,0.00000619,0,0.0956,-2.993,0,0.0453,124.991,0.516
Sexual Healing - Kygo Remix,Marvin Gaye,0.321,0.689,368317,0.68,0.0211,0,0.0431,-7.196,0,0.0427,100.987,0.646
Sea Of Voices - RAC Mix,Porter Robinson,0.195,0.606,367900,0.658,0.827,2,0.118,-5.983,1,0.0302,127.999,0.566
2Shy,Shura,0.0612,0.66,280205,0.7,0.0687,9,0.116,-7.832,1,0.0304,102.514,0.221
Indecision,Shura,0.804,0.747,214102,0.833,0.448,4,0.117,-5.525,0,0.0505,109.97,0.936
Cool Like Me,Fryars,0.0116,0.649,218525,0.835,0.00989,9,0.0865,-6.545,0,0.066,121.019,0.298
push pull,Purity Ring,0.00287,0.386,207810,0.708,0.0000226,5,0.245,-8.173,1,0.0489,110.354,0.0858
So Cruel,Young Empires,0.0597,0.74,246254,0.829,0,8,0.0738,-4.467,1,0.0493,122.988,0.363
Do It,Tuxedo,0.0642,0.818,258503,0.858,0.256,1,0.256,-4.219,0,0.0398,119.605,0.753
Come Alive (feat. Toro y Moi),Chromeo,0.208,0.843,238479,0.757,0.0000828,5,0.0828,-5.633,0,0.038,129.934,0.946
All Cried Out (feat. Alex Newell) - Oliver Nelson Remix,Blonde,0.088,0.681,326897,0.932,0.0138,0,0.09,-2.368,0,0.0492,116.026,0.628
Youth,Ben Khan,0.282,0.683,197447,0.584,0.00372,10,0.11,-8.551,0,0.085,129.318,0.231
At Your Touch,Joe Hertz,0.0854,0.597,257405,0.658,0.323,8,0.515,-11.346,0,0.115,95.034,0.678
Body Suit,Banoffee,0.299,0.591,218217,0.33,0.00000242,0,0.0857,-12.617,1,0.305,145.275,0.303
Hurt Me (2015),Låpsley,0.449,0.681,238952,0.615,0.000115,8,0.0884,-8.536,1,0.147,137.906,0.412
On Fire,Carmada,0.0302,0.486,230507,0.744,0.0000668,7,0.0914,-6.082,0,0.356,94.965,0.402
Walk Away,LANY,0.264,0.323,231692,0.382,0.000418,10,0.103,-9.649,1,0.0342,85.306,0.268
Indiana,Tom Aspaul,0.0246,0.545,219267,0.787,0.069,8,0.0723,-6.378,1,0.107,176.972,0.403
Stone,JOY.,0.0957,0.606,230113,0.481,0.00282,6,0.0975,-11.94,1,0.0592,124.88,0.0936
Deadwater,Wet,0.348,0.65,217400,0.463,0.000847,10,0.0822,-8.9,1,0.0416,135.115,0.222
Sober,Elli Ingram,0.233,0.541,211087,0.508,0.00000779,0,0.334,-8.266,1,0.0602,143.712,0.248
Ghost - Lost Kings Remix,Halsey,0.423,0.701,189267,0.852,0.00474,0,0.202,-4.908,1,0.0339,104.988,0.433
Lost (Lenno Remix),Scavenger Hunt,0.00329,0.487,222384,0.79,0.000542,0,0.447,-4.299,1,0.0389,103.503,0.24
Infinite High,Panama Wedding,0.0823,0.609,190280,0.883,0.00000836,11,0.196,-6.761,1,0.0532,167.871,0.865
Halfway To Heaven,Panama Wedding,0.16,0.637,207227,0.678,0.0136,5,0.171,-7.051,1,0.041,164.946,0.759
Look the Other Way,DWNTWN,0.0409,0.59,229219,0.773,0.000657,0,0.0955,-4.914,1,0.0325,128.047,0.404
WILD,Troye Sivan,0.0261,0.58,227872,0.725,0,3,0.307,-5.278,1,0.053,90.054,0.368
UGH!,The 1975,0.228,0.724,180026,0.703,0,5,0.0852,-4.049,0,0.171,99.629,0.866
Not Going Home,Great Good Fine Ok,0.00587,0.626,214038,0.774,0.0000835,1,0.118,-5.534,1,0.031,100.018,0.484
You're the One for Me,Great Good Fine Ok,0.0381,0.63,230937,0.655,0.00606,0,0.168,-6.708,0,0.0366,102.009,0.329
Hold On We're Going Home,ASTR,0.0172,0.496,190582,0.54,0.0367,7,0.13,-7.121,0,0.0324,131.337,0.164
Warm Water - Snakehips Remix,BANKS,0.241,0.511,253585,0.678,0,4,0.0948,-6.858,0,0.869,212.137,0.405
Looking For Sunshine - Original Mix,Yeah Boy,0.793,0.394,202652,0.301,0.00106,0,0.0934,-9.267,0,0.152,81.205,0.0576
Cool Blue,The Japanese House,0.883,0.383,231364,0.569,0.106,0,0.124,-10.407,1,0.055,180.036,0.524
Runaway - Maths Time Joy Remix,Electric Youth,0.0962,0.629,260199,0.486,0.103,6,0.0842,-12.178,1,0.0426,150.005,0.274
Blind Spot,Darkly,0.0274,0.57,268000,0.581,0.0000287,11,0.115,-10.617,1,0.0462,119.93,0.365
Feels Like Home - Radio Edit,The Him,0.0232,0.633,184918,0.83,0.000372,8,0.0948,-3.754,1,0.153,121.978,0.457
Spark,Kasket Club,0.0332,0.543,240465,0.872,0.0000243,9,0.174,-5.129,1,0.0402,164.003,0.225
Circles,machineheart,0.0119,0.612,283680,0.665,0,11,0.0928,-4.519,0,0.0292,99.989,0.384
Edge of the Night,Wonderful Humans,0.000484,0.451,187286,0.839,0,8,0.0992,-2.506,1,0.0448,140.175,0.368
Calling Me,Aquilo,0.487,0.576,213133,0.399,0,9,0.103,-9.617,0,0.0287,119.992,0.111
With You (Jai Wolf Remix),Dirty South,0.0114,0.587,328421,0.881,0.00146,2,0.326,-1.316,1,0.0397,94.984,0.221
Hall & Oates,Satchmode,0.373,0.646,205450,0.826,0.749,11,0.0688,-5.635,1,0.0303,150.077,0.853
Sway - Chainsmokers Remix,Anna of the North,0.0555,0.673,180571,0.795,0.0111,2,0.117,-6.21,1,0.0309,105.025,0.437
Pray,The Erised,0.184,0.58,199646,0.448,0.00532,5,0.119,-9.885,0,0.0513,124.923,0.0917
Can't Stop Now,White Arrows,0.000989,0.474,190973,0.794,0.709,2,0.218,-6.292,1,0.0476,139.024,0.231
Don't Fight The Music,Virginia To Vegas,0.0387,0.597,216240,0.924,0,11,0.143,-4.46,0,0.0464,99.97,0.581
Talk to Me (Bearson Remix),Ghost Loft,0.0379,0.5,264742,0.69,0.0135,11,0.104,-7.542,1,0.032,96.971,0.179
So F**kin' Romantic - Tim Gunter Remix,Matthew Koma,0.00701,0.669,234857,0.798,0.017,11,0.0755,-4.72,1,0.0591,139.938,0.483
Light Me Up,Flyte,0.00772,0.679,233982,0.83,0.000209,9,0.102,-5.461,1,0.0423,113.906,0.592
Classic (feat. POWERS) - POWERS Sunset Version,The Knocks,0.0299,0.235,250748,0.481,0.0000144,2,0.0539,-8.212,1,0.0583,74.995,0.0949
All Of The People,Panama Wedding,0.0299,0.685,215613,0.696,0.00144,5,0.0662,-5.697,0,0.0533,89.976,0.95
Loudspeaker,MUNA,0.0227,0.632,210000,0.596,0.046,9,0.117,-8.156,1,0.0319,118.972,0.553
Natïve,Lisbon,0.1,0.617,179020,0.871,0,0,0.109,-4.909,1,0.0458,107.002,0.775
Falling Faster,Andrew Ripp,0.069,0.589,266173,0.846,0.00125,5,0.0904,-5.455,1,0.0377,122,0.704
Forest Fires,Fred V & Grafix,0.00226,0.464,206891,0.903,0.0336,9,0.111,-4.072,1,0.0527,174.082,0.461
Galaxy,Paperwhite,0.00827,0.516,262703,0.886,0.0119,0,0.264,-6.852,1,0.0286,147.96,0.748
Already Love,Great Good Fine Ok,0.0437,0.646,214411,0.751,0.000038,10,0.112,-5.246,1,0.0683,172.04,0.879
Hopeless Love,Alfie Connor,0.305,0.608,183637,0.931,0.00000645,6,0.124,-4.038,1,0.119,194.025,0.632
Stranger,Alfie Connor,0.657,0.611,187014,0.369,0,10,0.112,-10.412,1,0.0811,80.111,0.362
Morrison,FRENSHIP,0.0441,0.703,235755,0.731,0.0618,11,0.152,-6.643,1,0.0379,109.989,0.596
Feeling Right (Everything Is Nice) (feat. Popcaan & Wale),Matoma,0.359,0.794,199200,0.72,0.000063,6,0.296,-5.186,1,0.0653,99.962,0.384
4EVER!,LANY,0.03,0.729,205094,0.754,0.000757,0,0.234,-5.063,1,0.0322,105.987,0.627
Freak,Olivver the Kid,0.01,0.555,221860,0.67,0.513,10,0.313,-8.606,0,0.035,95.011,0.165
Tether,Duck House,0.0903,0.736,215385,0.534,0.0752,9,0.0787,-10.441,0,0.028,116.99,0.583
Touch,Shura,0.591,0.7,215760,0.78,0.0000468,9,0.224,-7.598,0,0.151,89.991,0.466
ILYSB,LANY,0.57,0.613,211340,0.628,0.0157,5,0.323,-6.651,1,0.0524,100.019,0.491
Falling In Love,Crystal Bats,0.00236,0.555,222403,0.616,0.014,0,0.0993,-6.049,1,0.0311,101.985,0.222
Elevate,St. Lucia,0.00767,0.541,308360,0.982,0.000765,2,0.291,-4.908,1,0.107,104.03,0.722
Too Much to Handle,Great Good Fine Ok,0.209,0.728,231172,0.634,0.0000105,4,0.0805,-4.388,1,0.0438,128.075,0.932
Anywhere We Go,Kaptan,0.0269,0.573,242005,0.901,0.433,7,0.0741,-6.263,1,0.0325,100.018,0.468
Lost & Found,The Midnight,0.0581,0.552,350886,0.647,0.000539,10,0.0949,-9.247,0,0.035,157.945,0.381
Days of Thunder,The Midnight,0.0000654,0.47,324018,0.834,0.00095,0,0.372,-9.156,0,0.0368,162.91,0.184
Beautiful,Viigo,0.153,0.566,186435,0.628,0.12,0,0.0558,-11.216,1,0.0716,176.126,0.554
Afterlife,Greyson Chance,0.18,0.487,196911,0.734,0,0,0.0997,-5.506,1,0.063,171.987,0.308
Neon,Frida Sundemo,0.886,0.483,228120,0.608,0.0153,2,0.107,-10.541,1,0.0539,142.016,0.166
Feels Like Summer,Panama Wedding,0.0302,0.785,249573,0.665,0.0000265,6,0.247,-6.137,1,0.0449,129.037,0.769
Always,Great Good Fine Ok,0.126,0.761,237430,0.868,0.00000441,11,0.0734,-3.804,1,0.051,114.017,0.708
Chartreuse,Capital Cities,0.0808,0.682,218807,0.699,0.0227,9,0.0846,-5.816,0,0.0357,104.999,0.831
Hiding,JR JR,0.0245,0.556,185773,0.828,0.0133,6,0.129,-5.344,1,0.0276,89.998,0.578
From Finner,Of Monsters and Men,0.0161,0.375,223440,0.657,0.00115,8,0.13,-6.661,0,0.0251,96.041,0.182
Heartbreaker,Bad Suns,0.0173,0.667,206067,0.796,0.000471,1,0.116,-4.653,1,0.031,88.479,0.666
Cardiac Arrest,Bad Suns,0.0521,0.616,182518,0.88,0.000717,1,0.0539,-3.59,1,0.042,94.011,0.751
B Side,San Cisco,0.214,0.784,144379,0.804,0.00249,4,0.572,-5.571,0,0.0401,102.455,0.668
The Winds of Change,St. Lucia,0.0294,0.52,324547,0.812,0.00119,2,0.0852,-6.272,0,0.0582,140.029,0.153
Not Ready Anymore,The Griswolds,0.0068,0.446,312693,0.651,0.164,4,0.195,-4.348,1,0.0287,101.141,0.138
Myke Ptyson,STRFKR,0.273,0.64,150000,0.926,0.882,0,0.403,-7.866,1,0.0392,119.976,0.818
Ultralife,Oh Wonder,0.186,0.416,211573,0.787,0.00351,3,0.169,-4.219,1,0.0457,95.45,0.437
Lo-Fi Children,Wild Party,0.000373,0.53,217440,0.79,0.000742,5,0.244,-4.446,1,0.0369,84.011,0.577
Shot At The Night,The Killers,0.0917,0.509,242507,0.803,0.0135,5,0.109,-4.903,1,0.0558,185.922,0.239
0.535416667,The Strokes,0.312,0.452,153133,0.889,0.8,4,0.558,-3.838,1,0.0379,145.056,0.591
Absolutely Smitten,dodie,0.453,0.667,181000,0.667,0.00361,9,0.703,-10.578,1,0.0346,118.952,0.504
When I Get Older,Wild Party,0.00327,0.551,184680,0.736,0,7,0.101,-5.75,1,0.037,95.09,0.588
Carry Your Throne,Jon Bellion,0.466,0.568,203631,0.846,0.000406,10,0.0901,-5.227,1,0.068,80.019,0.398
In Your Arms,Kina Grannis,0.474,0.672,184960,0.396,0,2,0.0921,-9.489,0,0.0349,130.015,0.458
On Melancholy Hill,Gorillaz,0.0000151,0.689,233867,0.739,0.509,2,0.064,-5.81,1,0.026,120.423,0.578
Friends,Chase Atlantic,0.0114,0.422,230011,0.609,0.00000476,11,0.108,-6.361,0,0.0335,107.34,0.0911
Tired,Adele,0.191,0.803,258853,0.673,0.000646,11,0.0953,-6.338,1,0.047,96.997,0.552
Forrest Gump,Frank Ocean,0.0888,0.701,194840,0.417,0.000648,6,0.375,-7.818,0,0.0329,95.003,0.186
Sober,Childish Gambino,0.0972,0.699,252013,0.601,0.0000117,0,0.562,-6.48,1,0.0304,98.04,0.434
Raining in L.A,FrankJavCee,0.744,0.759,168019,0.474,0.00167,11,0.362,-10.602,0,0.0423,100.007,0.723
North American Ride,Mallory Merk,0.902,0.702,223846,0.447,0.00000212,8,0.0958,-10.266,1,0.13,75.437,0.354
Poke,Childish Gambino,0.0176,0.46,216093,0.768,0,9,0.0661,-5.827,0,0.193,150.061,0.6
The Palisades,Childish Gambino,0.00725,0.738,190907,0.718,0,8,0.127,-5.905,1,0.0606,100.055,0.491
The Things We Used to Share,Thomas Sanders,0.951,0.617,203583,0.39,0.00000582,0,0.128,-8.681,1,0.062,141.953,0.381
In The Middle,dodie,0.364,0.823,181633,0.52,0.00434,5,0.0772,-12.873,0,0.0831,111.028,0.685
Would You Be So Kind,dodie,0.158,0.662,180952,0.614,0.00019,4,0.126,-9.621,1,0.204,160.068,0.616
You,dodie,0.844,0.586,170975,0.659,0.0000532,10,0.313,-12.256,1,0.196,155.357,0.715
for him.,Troye Sivan,0.0595,0.726,209058,0.618,0.0000443,0,0.151,-4.843,1,0.123,161.962,0.923
See You Again (feat. Kali Uchis),"Tyler, The Creator",0.371,0.558,180387,0.559,0.00000749,6,0.109,-9.222,1,0.0959,78.558,0.62
Best Friend,Rex Orange County,0.395,0.575,262231,0.714,0,6,0.115,-5.247,1,0.0596,144.982,0.32
Paracetamol,Declan McKenna,0.099,0.489,318373,0.683,0.00000884,0,0.637,-6.32,1,0.0295,83.993,0.133
Mind,Declan McKenna,0.00461,0.437,260267,0.785,0.0000695,8,0.231,-5.781,1,0.0277,180.922,0.58
The Weekend - Funk Wav Remix,SZA,0.495,0.775,171806,0.573,0,11,0.126,-4.933,1,0.0585,101.925,0.667
Why Do You Feel So Down,Declan McKenna,0.0583,0.545,220707,0.907,0,7,0.102,-5.852,1,0.0416,114.523,0.44
Apricot Princess,Rex Orange County,0.244,0.399,238480,0.468,0.000168,2,0.103,-8.646,1,0.0336,111.884,0.249
Winter,Khalid,0.101,0.678,241867,0.575,0.00000938,1,0.116,-7.086,1,0.123,100.007,0.367
Life Time Warranty,Cyberbully Mom Club,0.689,0.571,203651,0.307,0.926,4,0.128,-17.542,0,0.0383,129.227,0.447
my boy,Billie Eilish,0.472,0.692,170852,0.394,0.000191,11,0.117,-8.745,0,0.207,89.936,0.324
The Love Club,Lorde,0.212,0.794,201434,0.493,0.0133,5,0.13,-7.257,1,0.0563,92.026,0.626
Supercut,Lorde,0.219,0.562,277506,0.437,0.0000218,0,0.0806,-10.229,1,0.052,124.852,0.15
Ribs,Lorde,0.534,0.511,258969,0.472,0.614,4,0.11,-9.277,1,0.091,127.978,0.0399
Another Sad Love Song,Khalid,0.412,0.834,244747,0.472,0.0000676,5,0.0836,-7.777,0,0.0873,107.014,0.517
Stay,Post Malone,0.449,0.507,204427,0.48,0,5,0.147,-5.418,1,0.0266,86.046,0.35
Get Upset,Soy Christmas,0.891,0.679,198068,0.562,0.352,3,0.137,-10.841,1,0.0351,87.953,0.192
Weight Of It All,Handsome Ghost,0.141,0.577,205707,0.572,0.0000402,1,0.209,-8.908,1,0.114,166.099,0.394
Renee,SALES,0.755,0.924,179125,0.386,0.00253,9,0.118,-8.183,1,0.0548,108.957,0.424
Sloppy Seconds,Watsky,0.207,0.74,245933,0.716,0.00000351,6,0.0926,-5.796,0,0.0609,117.977,0.804
Saved,Khalid,0.189,0.739,206533,0.448,0,10,0.118,-10.28,0,0.138,81.044,0.553
Best Part (feat. H.E.R.),Daniel Caesar,0.808,0.524,209831,0.364,0,7,0.1,-10.209,1,0.0367,75.24,0.436
Mr. Angel,Tommy Newport,0.109,0.671,240000,0.514,0.0000132,0,0.088,-7.358,1,0.0323,167.984,0.395
Party Tattoos,dodie,0.94,0.438,217700,0.206,0.00439,0,0.107,-14.173,1,0.0461,155.049,0.434
Vertigo,Khalid,0.552,0.487,270413,0.458,0.0257,4,0.117,-7.761,0,0.0371,115.989,0.207
Let's Fall in Love for the Night,FINNEAS,0.802,0.737,190348,0.408,0,5,0.171,-7.941,1,0.104,127.921,0.374
Sunflower,Rex Orange County,0.646,0.384,252231,0.765,0.00352,6,0.522,-4.463,1,0.0579,129.903,0.567
Everytime,boy pablo,0.0252,0.431,172941,0.669,0.0433,2,0.117,-10.065,1,0.035,203.906,0.855
Silly Girl,chloe moriondo,0.944,0.48,198808,0.0436,0.0000942,0,0.126,-22.849,1,0.0637,79.189,0.133
Nothing in Return,Monsune,0.551,0.672,232200,0.739,0.046,11,0.182,-5.747,0,0.0695,100.004,0.685
Honey,Johnny Balik,0.625,0.756,236491,0.469,0,6,0.129,-8.491,0,0.469,139.85,0.623
Suburbia,Muskoka,0.864,0.56,312287,0.342,0.00164,9,0.0964,-11.07,1,0.0326,153.655,0.293
Road Trip,chloe moriondo,0.869,0.629,129682,0.272,0.00000692,0,0.0938,-15.511,1,0.0388,87.23,0.579
Small,chloe moriondo,0.958,0.53,177562,0.0512,0,9,0.0838,-26.279,0,0.0509,88.615,0.19
Want,Angus Maude,0.93,0.449,190680,0.115,0,9,0.108,-10.706,0,0.0507,165.952,0.19
Crush Culture,Conan Gray,0.131,0.631,204133,0.772,0,0,0.126,-5.36,1,0.0649,89.996,0.439
Enjoy the Ride,Illa J,0.506,0.697,233736,0.706,0,0,0.107,-4.279,1,0.0739,91.038,0.721
party favor,Billie Eilish,0.882,0.826,204770,0.188,0.00000283,0,0.103,-12.181,1,0.0883,130.022,0.205
Brakelights,Omar Apollo,0.59,0.693,168387,0.421,0.0217,7,0.0838,-7.735,1,0.0386,124.062,0.259
"Dance, Baby!",boy pablo,0.0367,0.602,198000,0.601,0.00459,9,0.312,-8.521,1,0.0411,122.013,0.858
How Do You Want to Be Remembered,MAGIC!,0.0479,0.52,243120,0.567,0.00000161,5,0.0934,-8.984,0,0.0652,80.525,0.529
